Author,Book
Fetter__Frank_A___Frank_Albert_,41856_ManualofReferences.txt
Fetter__Frank_A___Frank_Albert_,40077_ThePrinciplesof.txt
Jordan__William_George,51469_SelfControlItsKingship.txt
Jordan__William_George,56020_ThePowerof.txt
Jordan__William_George,6911_TheMajestyof.txt
Gollancz__Victor,25797_TheSchooland.txt
Bartram__William,63678_TravelsThroughNorth.txt
McIntyre__Ruth_A_,70625_Debtshopefuland.txt
Steiner__Edward_Alfred,40887_OntheTrail.txt
Steiner__Edward_Alfred,41898_IntroducingtheAmerican.txt
Verne__Jules,25784_CelebratedTravelsand.txt
Siebert__Wilbur_Henry,49038_TheUndergroundRailroad.txt
Wiltshire__Thomas,42356_OntheRed.txt
Canter__H__V___Howard_Vernon_,64462_TheDefeatof.txt
Housman__Laurence,66101_PloughshareandPruningHook.txt
Bent__Arthur_Cleveland,40100_LifeHistoriesof.txt
Harden__Arthur,44985_AlcoholicFermentation.txt
Shipley__A__E___Arthur_Everett___Sir,66726_MoreMinorHorrors.txt
Dixon__Royal,68239_Personalityofplants.txt
Watson__Floyd_Rowe,70013_Acousticsofauditoriums.txt
Michelson__Albert_A___Albert_Abraham_,11753_ExperimentalDeterminationof.txt
Morgan__Sidney,35510_ThePreparationof.txt
Galton__Francis,11562_InquiriesintoHuman.txt
Galton__Francis,36979_FingerPrints.txt
Baker__Charles_Whiting,21837_Monopoliesandthe.txt
Bogardus__Emory_S___Emory_Stephen_,68889_Ahistoryof.txt
Fewkes__Jesse_Walter,17997_ContributiontoPassamaquoddy.txt
Fewkes__Jesse_Walter,70751_Archeologicalinvestigationsin.txt
Fewkes__Jesse_Walter,70166_TheKatcinaaltars.txt
Fewkes__Jesse_Walter,70076_TheTusayanritual.txt
Fewkes__Jesse_Walter,69319_Prehistoricvillagescastles.txt
Fewkes__Jesse_Walter,23691_ArcheologicalExpeditionto.txt
Fewkes__Jesse_Walter,69978_Typesofprehistoric.txt
Fewkes__Jesse_Walter,42266_Antiquitiesofthe.txt
Fewkes__Jesse_Walter,70366_Antiquitiesofthe.txt
Beatty__Kenneth_James__Sir__1878_,54086_HumanLeopards.txt
Meyer__Robert_B_,31023_TheFirstAirplane.txt
Toch__Maximilian,70014_Howtopaint.txt
Snoek__Johan_M_,14764_TheGreyBook.txt
Coleman__A__P___Arthur_Philemon_,50986_Glaciersofthe.txt
Harris__Thaddeus_Mason,10677_BiographicalMemorialsof.txt
Wetherill__Charles_Mayer,69141_Onadipocireand.txt
Seignobos__Charles,17720_HistoryofAncient.txt
Turberville__Arthur_Stanley,46149_MedivalHeresy.txt
Peery__R__B___Rufus_Benton___1868_,42304_TheGistof.txt
Drews__Arthur,45540_TheChristMyth.txt
Hardy__Osgood,51322_TheMentorThe.txt
Sheringham__George,65836_Drawingsinpen.txt
Nietzsche__Friedrich_Wilhelm,52319_TheGenealogyof.txt
Nietzsche__Friedrich_Wilhelm,18188_HomerandClassical.txt
Nietzsche__Friedrich_Wilhelm,52166_TheCaseof.txt
Nietzsche__Friedrich_Wilhelm,51356_TheBirthof.txt
Nietzsche__Friedrich_Wilhelm,38145_HumanAllToo.txt
Nietzsche__Friedrich_Wilhelm,58025_Indexofthe.txt
Nietzsche__Friedrich_Wilhelm,38226_ThoughtsOutof.txt
Hearnshaw__F__J__C___Fossey_John_Cobb_,25522_FreedomInService.txt
Bright__Charles__Sir,46105_TheStoryof.txt
Byron__George_Gordon_Byron__Baron,25340_TheWorksof.txt
Bailhache__Clement,44053_SermonsSelectedfrom.txt
Cole__Fay_Cooper,7017_AStudyin.txt
Howard__Ebenezer__Sir,46134_GardenCitiesof.txt
Casseday__Ben,38740_TheHistoryof.txt
Donnelly__Francis_P___Francis_Patrick_,64443_Artprinciplesin.txt
Twamley__J___Josiah_,69922_Dairyingexemplifiedor.txt
Denning__William_F___William_Frederick_,57320_TelescopicWorkfor.txt
Farrer__James_Anson,58700_CrimesandPunishments.txt
Farrer__James_Anson,60943_PrimitiveMannersand.txt
Moncrieff__A__R__Hope__Ascott_Robert_Hope_,46971_Surrey.txt
Bowers__Stephen,68690_TheVailanor.txt
Mathews__R__H___Robert_Hamilton_,21866_TheGundungurraLanguage.txt
Clapperton__Jane_Hume,67463_AVisionof.txt
Spinden__Herbert_Joseph,54550_AncientCivilizationsof.txt
Carter__Nicholas__House_name_,68474_NickCarterStories.txt
Descartes__René,4391_Selectionsfromthe.txt
Pierre__de_Maricourt__active_13th_century,50524_TheLetterof.txt
Salmond__John_W___John_William___Sir,71297_Jurisprudence.txt
Greene__Frederick_Davis,63335_TheArmenianCrisis.txt
Maniri__Sharaf_al_Din_Ahmad_ibn_Yahya___1380_,47749_Lettersfroma.txt
Calvert__Albert_Frederick,63255_LeonBurgosand.txt
Calvert__Albert_Frederick,59944_ImpressionsofSpain.txt
Calvert__Albert_Frederick,63126_RoyalPalacesof.txt
Korzybski__Alfred,25457_ManhoodofHumanity.txt
Thomas__Aquinas__Saint__1225__1274,17897_SummaTheologicaPart.txt
Thomas__Aquinas__Saint__1225__1274,18755_SummaTheologicaPart.txt
Thomas__Aquinas__Saint__1225__1274,17611_SummaTheologicaPart.txt
Crane__J__T___Jonathan_Townley_,45677_PopularAmusements.txt
Provincial_Board_of_Health_of_Ontario,60087_Influenza.txt
Sellar__W__Y___William_Young_,38566_TheRomanPoets.txt
Moggridge__John_Traherne,64654_HarvestingAntsand.txt
Hodgkin__Thomas,68870_Thehistoryof.txt
Allen__Glover_M___Glover_Morrill_,19042_AnimalFiguresin.txt
Guthrie__William_D___William_Dameron_,64197_MagnaCartaand.txt
Hobson__J__A___John_Atkinson_,10710_ProblemsofPoverty.txt
Hobson__J__A___John_Atkinson_,29881_MoralsofEconomic.txt
Hobson__J__A___John_Atkinson_,28284_TheEvolutionof.txt
Browne__Robert_T_,45691_TheMysteryof.txt
Clarke__Geoffrey___1950,45092_ThePostOffice.txt
Campbell__Helen,28245_PrisonersofPoverty.txt
Campbell__Helen,15204_WomenWageEarnersTheir.txt
Brentano__Franz,49228_TheOriginof.txt
Ross__Herbert_H___Herbert_Holdsworth_,59883_HowtoCollect.txt
Morse__John_T___Jr___John_Torrey_,21348_BenjaminFranklin.txt
Morse__John_T___Jr___John_Torrey_,20183_JohnQuincyAdams.txt
Forster__H__C_,33497_FromXylographsto.txt
Bond__John__M_D_,53216_AnEssayon.txt
Brace__James_H_,19037_Transactionsofthe.txt
Brace__James_H_,18722_Transactionsofthe.txt
McCarthy__Justin,39298_ModernLeadersBeing.txt
Hirst__Francis_W___Francis_Wrigley_,29499_ThePaperMoneys.txt
Hirst__Francis_W___Francis_Wrigley_,64753_AdamSmith.txt
Whitmore__William_Henry,37773_AMemoirof.txt
Busoni__Ferruccio,31799_Sketchofa.txt
Lyon__Leverett_S___Leverett_Samuel_,14090_ElementsofDebating.txt
Drane__Augusta_Theodosia,63929_ChristianSchoolsand.txt
Figuier__Louis,42380_PrimitiveMan.txt
Figuier__Louis,39723_TheWorldBefore.txt
Miles__Alexander,17921_ManualofSurgery.txt
Brennan__William_Augustine__1867_,37388_TobaccoLeavesBeing.txt
Rennie__John__Sir,54347_AutobiographyofSir.txt
Bacon__Leonard_Woolsey,20160_AHistoryof.txt
Arrhenius__Svante,69022_Worldsinthe.txt
Arrhenius__Svante,58222_TheDestiniesof.txt
Chittenden__R__H___Russell_Henry_,69439_Physiologicaleconomyin.txt
Chittenden__R__H___Russell_Henry_,47938_OnDigestiveProteolysis.txt
Chittenden__R__H___Russell_Henry_,68830_Thenutritionof.txt
Bartlett__Steven_J___1945_,44926_WhenYouDont.txt
Crombie__Alexander__1762__1840_,64554_TheEtymologyand.txt
Nevinson__Henry_Woodd,70969_TheDardanellescampaign.txt
Curtis__George_Ticknor,54503_LifeofJames.txt
Bose__Jagadis_Chandra,22085_SirJagadisChunder.txt
Bose__Jagadis_Chandra,48280_LifeMovementsin.txt
Bose__Jagadis_Chandra,18986_Responseinthe.txt
Smith__Harlan_Ingersoll,40167_TheArchaeologyof.txt
Mueller__A_,32947_OnSnakePoisonIts.txt
Urner__Nathan_Dane,53443_StopAHandy.txt
Larrabee__William,29294_TheRailroadQuestion.txt
Ferri__Enrico,477_CriminalSociology.txt
Ferri__Enrico,10580_ThePositiveSchool.txt
Ferri__Enrico,18397_SocialismandModern.txt
M_Pherson__J__G___John_Gordon_,38928_MeteorologyorWeather.txt
Payer__Julius,60258_Newlandswithin.txt
Glover__T__R___Terrot_Reaveley_,39092_TheConflictof.txt
Woodward__Ashbel,23635_Wampum.txt
Ray__Jim,58033_TheStoryof.txt
Hecker__Eugene_A___Eugene_Arthur___1884_,11672_AShortHistory.txt
ERPANET,14585_ERPANETCaseStudy.txt
Nitti__Francesco_Saverio,10090_PeacelessEurope.txt
Butler__Joseph,53346_TheAnalogyof.txt
Dos_Passos__John_R___John_Randolph_,45111_TheAngloSaxonCentury.txt
Winter__Nevin_O___Nevin_Otto_,59999_ArgentinaandHer.txt
Winter__Nevin_O___Nevin_Otto_,60135_MexicoandHer.txt
Prichard__H__A___Harold_Arthur_,32701_KantsTheoryof.txt
Sinclair__Upton,66077_GoodHealthand.txt
Wootton__A__C____1910,67414_ChroniclesofPharmacy.txt
Mitra__A___active_19th_century,62931_TheBubonicPlague.txt
Linton__Ralph,68145_Useoftobacco.txt
Wood__Norman_Asa__1857_,33507_TheMammalsof.txt
Ripman__Walter,47382_TheSoundsof.txt
Cousin__Victor,36208_Lecturesonthe.txt
Speke__John_Hanning,8417_WhatLedto.txt
Greeley__Horace,24930_GlancesatEurope.txt
Myer__Edmund_J___Edmund_John_,12856_TheRenaissanceof.txt
Parloa__Maria,30441_CannedFruitPreserves.txt
Spender__Harold,20016_HomeRule.txt
Underwood__Edna_Worthley,71882_Thetasteof.txt
Lajpat_Rai__Lala,39874_AnOpenLetter.txt
Gibbs__Walter_M___1854_,55897_SpicesandHow.txt
Clarke__John_Mason,67196_Observationsonthe.txt
Fowler__Harold_North,44975_AHistoryof.txt
Comstock__George_C___George_Cary_,34834_ATextBookof.txt
Fessenden__Thomas_Green,65068_TerribleTractorationand.txt
Haslam__John,37057_ObservationsonInsanity.txt
Haslam__John,31747_SoundMind.txt
Haslam__John,27740_ALetterto.txt
Haslam__John,31142_OntheNature.txt
Haslam__John,56656_MedicalJurisprudenceas.txt
Jones__Harry_C___Harry_Clary_,67396_Determinationofthe.txt
Fitzhugh__George,35481_Cannibalsallor.txt
Stephenson__Gilbert_Thomas,65083_RaceDistinctionsin.txt
Trine__Ralph_Waldo,23559_InTunewith.txt
Slater__John,29759_ArchitectureClassicand.txt
Palmer__Harold_E_,46961_ThePrinciplesof.txt
Scott__Robert_Forsyth,27320_StJohnsCollege.txt
Smedley__William_T___William_Thomas___1851_,36650_TheMysteryof.txt
Greenwood__Arthur,10668_TheWarand.txt
Saunders__W__Sedgwick__William_Sedgwick_,67634_Reportofthe.txt
James__William,55262_PsychologyBrieferCourse.txt
James__William,32547_EssaysinRadical.txt
James__William,26659_TheWillto.txt
James__William,5117_TheMeaningof.txt
James__William,57634_ThePrinciplesof.txt
James__William,57628_ThePrinciplesof.txt
James__William,11984_APluralisticUniverse.txt
Fagerlund__Gunnar_O_,55319_OlympicNationalPark.txt
Webster__Noah,45738_Dissertationsonthe.txt
Fairbanks__Harold_W___Harold_Wellman___1860_,26935_ConservationReader.txt
Fairbanks__Harold_W___Harold_Wellman___1860_,22302_TheWesternUnited.txt
Hale__Edwin_M___Edwin_Moses_,69985_Ilexcassinethe.txt
O_Rourke__John__Canon,14412_TheHistoryof.txt
Balck__W___William_,64927_TacticsVolume1.txt
Mercer__Henry_C_,45853_TheLenapeStone.txt
Graffigny__H__de__Henry_,59311_GasandPetroleum.txt
Lindsay__Anna_Robertson_Brown,10004_TheWarriors.txt
Shelton__Louise__1867_,34893_BeautifulGardensin.txt
Mackintosh__Charles_Henry,37915_Notesonthe.txt
Weir__John,62220_TheNewCrystal.txt
Simmonds__Henry_S_,55045_AllaboutBattersea.txt
Adams__Ephraim_Douglass,13789_GreatBritainand.txt
Fowler__Orin,24366_ADisquisitionon.txt
Watson__Richard,53884_ABiblicaland.txt
Hudson_s_Bay_Company,6580_CharterandSupplemental.txt
Swinburne__Algernon_Charles,16412_AStudyof.txt
Vaughn__Samuel_Jesse__1877_,70980_Printingandbookbinding.txt
Frederiksen__Johan_Ditlev__1848_,66061_TheStoryof.txt
O_Brien__F__P___1885_,15683_TheHighSchool.txt
Shiga__Shigetsura,50963_FutureDevelopmentof.txt
James__M__R___Montague_Rhodes_,28187_TheWanderingsand.txt
Rose__Joshua,39225_ModernMachineShopPractice.txt
Burckhardt__Jacob,2074_TheCivilisationof.txt
Willis__Robert,54226_ServetusandCalvin.txt
Mariani__Angelo,48328_Cocaandits.txt
Mathews__W__S__B___William_Smythe_Babcock_,20293_APopularHistory.txt
Mathews__W__S__B___William_Smythe_Babcock_,25213_TheMastersand.txt
Richards__John__1834_,57120_TheEconomyof.txt
Pattee__George_K___George_Kynett_,6473_PracticalArgumentation.txt
Rutherford__Ernest,71088_Thechemicalnature.txt
Khuda_Bukhsh__S___Salahuddin_,58424_TheIslamof.txt
Hull__William,28339_OnCalvinism.txt
Scharlieb__Mary,13722_YouthandSex.txt
Vilas__Martin_Samuel,68805_Waterandpower.txt
Boutwell__George_S___George_Sewall_,20109_ReminiscencesofSixty.txt
Boutwell__George_S___George_Sewall_,19056_ThoughtsonEducational.txt
Forel__Auguste,71898_Sexualethics.txt
Forel__Auguste,52134_AntsandSome.txt
Windle__Bertram_Coghill_Alan__Sir,24684_ScienceandMorals.txt
Cresson__Benjamin_Franklin,17302_Transactionsofthe.txt
Talbot__Frederick_Arthur_Ambrose,67837_MillionsfromWaste.txt
Thompson__Holland,2900_TheAgeof.txt
Vinycomb__John,62127_OntheProcesses.txt
Trumbull__H__Clay__Henry_Clay_,57569_HintsonChildtraining.txt
Trumbull__H__Clay__Henry_Clay_,46212_TheCovenantof.txt
Urban__Emil_K_,26076_BirdsfromCoahuila.txt
Sherman__John,22036_RecollectionsofForty.txt
Worsfold__W__Basil__William_Basil_,26490_LordMilnersWork.txt
Sindall__R__W___Robert_Walter_,46449_TheManufactureof.txt
Eddy__Mary_Baker,19666_RudimentalDivineScience.txt
Eddy__Mary_Baker,16734_RetrospectionandIntrospection.txt
Eddy__Mary_Baker,16624_NoandYes.txt
Albert__Edward,70731_Ahistoryof.txt
Burritt__M__C___Maurice_Chase___1883_,20770_AppleGrowing.txt
Markham__Clements_R___Clements_Robert___Sir,71127_Thelandsof.txt
Yonge__Charlotte_M___Charlotte_Mary_,17287_HistoryofFrance.txt
Bennett__Cyril,48072_TheModernMalady.txt
Saund__Dalip_Singh,68572_MymotherIndia.txt
Dickins__Guy,63242_HellenisticSculpture.txt
Searle__Alfred_B___Alfred_Broadhead_,43297_TheNaturalHistory.txt
Morgan__A__P___Andrew_Price_,29534_TheMyxomycetesof.txt
Hind__C__Lewis__Charles_Lewis_,36931_Constable.txt
Rose__J__Holland__John_Holland_,14289_TheLifeof.txt
Kennedy__Joseph,29600_RuralLifeand.txt
Morley__W__S_,67717_Beekeepingforprofit.txt
Bonde__Cecil_von,48981_Dissectionofthe.txt
Pratt__Walter_Merriam,68794_TheMayflowerSociety.txt
Miles__William_Augustus__1753__1817,49835_TheLettersof.txt
Hopkins__Cyril_G___Cyril_George_,4527_TheStoryof.txt
Hopkins__Cyril_G___Cyril_George_,56472_NitrogenBacteriaand.txt
Hopkins__Cyril_G___Cyril_George_,4525_TheFarmThat.txt
Omond__George_W__T___George_William_Thomson_,40931_TheEarlyHistory.txt
Omond__George_W__T___George_William_Thomson_,42658_FletcherofSaltoun.txt
Hales__Stephen,71081_Anaccountof.txt
Stekel__Wilhelm,57272_TheDepthsof.txt
Stekel__Wilhelm,67557_TheHomosexualNeurosis.txt
Henderson__W__J___William_James_,71345_Theorchestraand.txt
Holt__Rosa_Belle,30025_RugsOrientaland.txt
Cohen__Chapman__1868_,37358_DeterminismorFreeWill.txt
Cohen__Chapman__1868_,36882_AGrammarof.txt
Cohen__Chapman__1868_,25291_TheismorAtheism.txt
Weaver__Emily_P___Emily_Poynton_,49566_Canadaandthe.txt
Field__Henry_M___Henry_Martyn_,38869_FromtheLakes.txt
Piccoli__Raffaello,54860_BenedettoCroceAn.txt
Altamira__Rafael,40646_AHistoryof.txt
Henry__Thomas_R___Thomas_Robert___1893_,67223_TheStrangestThings.txt
Haldane__J__B__S___John_Burdon_Sanderson_,70955_DaedalusorScience.txt
Lankow__Edward,61944_TheNewScience.txt
Goldenberg__Samuel_L_,38973_LaceItsOrigin.txt
Surette__Thomas_Whitney,65285_MusicandLife.txt
Grant__Elihu,61662_ThePeopleof.txt
Wallace__William,54992_Prolegomenatothe.txt
Duncan__Francis,58209_Historyofthe.txt
Nicole__Pierre,28921_AnEssayon.txt
Roth__Louis_M___Louis_Marcus___1918_,46802_TheBioticAssociations.txt
Snow__John,68315_Onchloroformand.txt
Bente__F___Friedrich_,20941_AmericanLutheranismVolume.txt
Balfour__John_Hutton,50882_Introductiontothe.txt
Sealsfield__Charles,44268_TheAmericansas.txt
Mangasarian__M__M___Mangasar_Mugurditch_,60013_Indexofthe.txt
Mangasarian__M__M___Mangasar_Mugurditch_,41650_IstheMorality.txt
Mangasarian__M__M___Mangasar_Mugurditch_,45483_TheStoryof.txt
Mangasarian__M__M___Mangasar_Mugurditch_,45068_TheTruthAbout.txt
Church__R__W___Richard_William_,12092_TheOxfordMovement.txt
Mendeleyev__Dmitry_Ivanovich,51326_ThePrinciplesof.txt
Mendeleyev__Dmitry_Ivanovich,54210_ThePrinciplesof.txt
Sharpe__Edmund,38879_TheSevenPeriods.txt
Loban__Joy_Maxwell__1887_,54008_TechnicandPractice.txt
Marshall__Arthur,50446_DictionaryofExplosives.txt
Montgomery__D__H___David_Henry_,17386_TheLeadingFacts.txt
M_Jilton__J__N___John_Nelson_,58397_WashingtontheModel.txt
Wait__Frona_Eunice,68101_YermahtheDorado.txt
Izumi_Shikibu__974__,47151_DiariesofCourt.txt
Robinson__Rowland_Evans,35573_VermontAStudy.txt
Kinzie__John_H___Mrs_,51737_WauBunTheEarly.txt
London__Jack,1187_Warofthe.txt
Northend__Mary_Harrod,68614_Historicdoorwaysof.txt
Northend__Mary_Harrod,34897_ColonialHomesand.txt
Northend__Mary_Harrod,33955_RemodeledFarmhouses.txt
Jackson__Thomas_Wright__1869_,43942_Plague.txt
Tebb__W__Scott__William_Scott_,68148_Teaandthe.txt
Dawson__William_Harbutt,46904_TheVagrancyProblem.txt
Meem__J__C_,16938_PressureResistanceand.txt
Lewis__Joseph,30900_TheTyrannyof.txt
Lankester__E__Ray__Edwin_Ray___Sir,57136_Sciencefroman.txt
Lankester__E__Ray__Edwin_Ray___Sir,61195_Diversionsofa.txt
Grant__James__Archaeologist_,19900_TheMysteriesof.txt
Wilberforce__William,25709_APracticalView.txt
Sturt__Charles,4330_TwoExpeditionsinto.txt
Webster__W__F___William_Franklin_,28097_EnglishCompositionand.txt
MacNeill__J__G__Swift__John_Gordon_Swift_,49419_EnglishInterferencewith.txt
Cust__Robert_H__Hobart__Robert_Henry_Hobart_,59168_ThePavementMasters.txt
Bakunin__Mikhail_Aleksandrovich,36568_Godandthe.txt
O_Leary__De_Lacy,61593_ArabicThoughtand.txt
O_Leary__De_Lacy,63391_AShortHistory.txt
Fonda__Arthur_Isaac,46499_HonestMoney.txt
Allen__George__Vicar_of_St__Thomas_s__Islington_,64876_TheNumberingof.txt
Ashley__George_T___George_Thomas_,31779_FromBondageto.txt
Thatcher__B__B___Benjamin_Bussey_,54072_IndianBiographyVol.txt
Eulalia__Infanta_of_Spain,57768_Thethreadof.txt
Schafer__Joseph,56012_TheYankeeand.txt
Köppen__Fedor_von,61365_TheArmiesof.txt
Spofford__Ainsworth_Rand,22608_ABookfor.txt
Durrant__Stephen_David,31458_AdditionalRecordsand.txt
Durrant__Stephen_David,39164_ThePocketGophers.txt
Park__John_Ranicar,34201_AnAmicableControversy.txt
Woods__Walter_V_,49279_HealthHowto.txt
Hubbard__Douglass_H_,59913_FernsofHawaii.txt
Baker__Benson,53877_TheSanitaryCondition.txt
Judd__Charles_Hubbard,56903_Introductiontothe.txt
Macgeorge__Andrew,39221_FlagsSomeAccount.txt
Tennent__James_Emerson__Sir,56488_TheWildElephant.txt
Stains__Howard_J_,30997_ANewBat.txt
Bowker__R__R___Richard_Rogers_,39502_CopyrightItsHistory.txt
Pelham__Camden,46595_TheChroniclesof.txt
Lugt__Frits,31127_RembrandtsAmsterdam.txt
Smithson__Noble,53026_SmithsonsTheoryof.txt
Rogers__R__Vashon__Robert_Vashon_,51293_TheLawand.txt
Playfair__John,67331_Illustrationsofthe.txt
Fletcher__John_Gould,27199_JapanesePrints.txt
Speck__Frank_G___Frank_Gouldsmith_,49951_WawenockMythTexts.txt
Defoe__Daniel__1661__1731,42234_TheStorm.txt
Defoe__Daniel__1661__1731,14084_AVindicationof.txt
Defoe__Daniel__1661__1731,32384_AnHumbleProposal.txt
Trouvelot__E__L___Etienne_Leopold_,68394_TheTrouvelotastronomical.txt
Harvey__William,58857_TheWorksof.txt
Harvey__William,67065_AnAnatomicalDisquisition.txt
Bragdon__Claude_Fayette,11906_FourDimensionalVistas.txt
Bragdon__Claude_Fayette,12648_TheBeautifulNecessity.txt
Mason__Daniel_Gregory,56593_ContemporaryComposers.txt
Mason__Daniel_Gregory,58458_TheAppreciationof.txt
Hiller__Frederick__1820_,31230_AllopathyandHomoeopathy.txt
Buckle__Henry_Thomas,44495_HistoryofCivilization.txt
Buckle__Henry_Thomas,44493_HistoryofCivilization.txt
Collins__Joseph,41934_IdlinginItaly.txt
Partridge__G__E___George_Everett___1870_,20814_ThePsychologyof.txt
O_Reilly__Elizabeth_Boyle__1874_,41687_HowFranceBuilt.txt
Gatschet__Albert_S___Albert_Samuel_,49031_AMigrationLegend.txt
Ball__W__W__Rouse__Walter_William_Rouse_,54023_CambridgePapers.txt
Turck__J__A__V_,69386_Originofmodern.txt
White__Andrew_Dickson,49212_TheWarfareof.txt
Petrarca__Francesco,47859_PetrarchsLettersto.txt
Heysinger__Isaac_W___Isaac_Winter___1842_,56302_TheSourceand.txt
Webster__Daniel,12606_TheGreatSpeeches.txt
Banks__Nathan,33650_NewWestIndian.txt
Chipiez__Charles,28072_Ahistoryof.txt
Chipiez__Charles,40149_AHistoryof.txt
Chipiez__Charles,71842_Ahistoryof.txt
Bell__Joseph,24564_AManualof.txt
Wilson__Warren_H___Warren_Hugh_,30563_TheEvolutionof.txt
Wilson__Warren_H___Warren_Hugh_,28223_QuakerHill.txt
Ege__Otto_F_,62374_TheStoryof.txt
Williams__Edward_Huntington,1706_AHistoryof.txt
Williams__Edward_Huntington,1707_AHistoryof.txt
Williams__Edward_Huntington,1705_AHistoryof.txt
Williams__Edward_Huntington,44502_EverydayScienceVolume.txt
Williams__Edward_Huntington,1708_AHistoryof.txt
Brown__Gertrude_Foster,69959_Yourvoteand.txt
Carr__Herbert_Wildon,47658_TheProblemof.txt
Wyatt__M__Digby__Matthew_Digby___Sir,45129_TheHistoryTheory.txt
Sanderson__R__E___Robert_Edward_,21881_TheLifeof.txt
Godkin__Edwin_Lawrence,7257_ReflectionsandComments.txt
Craven__J__H___John_Henry_,70951_Atextbookon.txt
Dorsey__James_Owen,48635_AStudyof.txt
Clayden__Arthur_William,55126_CloudStudies.txt
Lind_af_Hageby__L___Lizzy_,29277_MountainMeditationsand.txt
British_Association_for_the_Advancement_of_Science,49622_HandbookofBirmingham.txt
Cooper__David_R_,62117_WaterPowerfor.txt
Maclise__Joseph,24440_SurgicalAnatomy.txt
